원본_행,질문,추출된_의도,추출된_난이도,추출된_버킷타입,검수_점수,검수_통과,검수_사유,원본_의도,원본_난이도
182,크로스보더 시대 계약법무 법무 디지털 솔루션 관련 동래 법률사무소 혁신 자료와 체험 링크 찾아주세요,탐색,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clear intent.",탐색,어려움
183,글로벌 벤처투자 동향 반영한 동래 로펌 개인정보 컨설팅 자료와 맞춤형 진단 툴 URL 제공,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is relevant to legal consulting, but lacks clarity and is slightly lengthy.",탐색,어려움
184,집단소송 시대 지적재산권 법무 디지털 솔루션 관련 동래 법률사무소 혁신 자료와 체험 다운로드 찾아주세요,탐색,어려움,branded,0.75,통과,"The question mentions the brand '동래' and is relevant to legal concepts, but it is slightly unclear and longer than the ideal length.",탐색,어려움
185,라이선스계약 시대 조세법무 법무 디지털 솔루션 관련 동래 법률사무소 혁신 자료와 체험 페이지 찾아주세요,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is relevant to legal concepts, but is slightly unclear and lengthy.",탐색,어려움
186,상표법 기반 센텀시티 IT통신 전문가 네트워크와 동래 로펌 협업 플랫폼 웹사이트 정보,탐색,어려움,branded,0.75,통과,"The question mentions the brand '동래' and is relevant to legal concepts, but it is slightly unclear and longer than the ideal length.",탐색,어려움
187,개인정보보호법 기반 동남권 건설인프라 전문가 네트워크와 동래 로펌 협업 플랫폼 페이지 정보,탐색,어려움,branded,0.75,통과,"The question mentions the brand '동래' and is relevant to legal concepts, but it is slightly unclear and could be more concise.",탐색,어려움
189,대법원 판례 기반 연제구 조세법무 전문가 네트워크와 동래 로펌 협업 플랫폼 홈페이지 정보,탐색,어려움,branded,0.75,통과,"The question mentions the brand '동래' and is relevant to legal concepts, but it is somewhat lengthy and could be clearer.",탐색,어려움
190,개인정보보호법 기반 거제동 부동산법무 전문가 네트워크와 동래 로펌 협업 플랫폼 링크 정보,탐색,어려움,branded,0.75,통과,"The question mentions '동래' which matches the brand, is within the word limit, and relates to legal concepts, but could be clearer.",탐색,어려움
191,동래 로펌의 원스톱 기반 기업법무 전문성 DB와 경남 시장 전문성 분석 플랫폼 페이지 접근 방법,탐색,어려움,branded,0.75,통과,"The question mentions the brand '동래' and discusses legal expertise, but it is somewhat lengthy and could be clearer.",탐색,어려움
192,개인정보보호법 기반 동남권 건설인프라 전문가 네트워크와 동래 로펌 협업 플랫폼 링크 정보,탐색,어려움,branded,0.75,통과,"The question mentions '동래' and relates to legal concepts, but is slightly unclear and lengthy.",탐색,어려움
193,글로벌 IPO 동향 반영한 동래 로펌 건설인프라 컨설팅 자료와 맞춤형 진단 툴 URL 제공,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is within the appropriate length, and is relevant to legal consulting, but lacks clarity and specific legal concepts.",탐색,어려움
194,판례 기반 법조단지 노동법무 전문가 네트워크와 동래 로펌 협업 플랫폼 웹사이트 정보,탐색,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal concepts, and is clear in Korean.",탐색,어려움
195,영남권 부동산법무 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 페이지 신청,탐색,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and clear intent, though slightly longer than ideal.",탐색,어려움
196,동남권 소송분쟁해결 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 웹사이트 신청,탐색,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clear language.",탐색,어려움
197,동래 로펌의 원스톱 기반 조세법무 전문성 DB와 부산 시장 전문성 분석 플랫폼 웹사이트 접근 방법,탐색,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal concepts related to tax law, includes regional context about Busan, and is clear in Korean.",탐색,어려움
198,경상남도 기업법무 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 다운로드 신청,탐색,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal services, and has regional context.",탐색,어려움
199,부산지방법원 지적재산권 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 홈페이지 신청,탐색,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions a legal concept (intellectual property), and has regional context (Busan). It is also clear and natural in Korean.",탐색,어려움
200,경상남도 의료헬스케어 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 URL 신청,탐색,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal services, and has regional context related to 경상남도.",탐색,어려움
201,창원 소송분쟁해결 통합 법무솔루션 관련 동래 법률사무소 AI 기반 서비스 베타 테스트 링크 신청,탐색,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal concepts, and is clear in Korean.",탐색,어려움
202,기장군 노동법무 사건으로 동래 로펌에 전문성 상담받고 싶어요,거래,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,쉬움
203,영남권 노동법무 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
204,동래 법률사무소 의료헬스케어 전문팀 전문성 견적 요청,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
205,동래 법률사무소 소송분쟁해결 전문팀 전문성 견적 요청,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
206,건설인프라 관련 동래 법률사무소 영남권 최고 서비스 신청하고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,거래,쉬움
207,동래 법률사무소 금융법무 전문팀 전문성 견적 요청,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,쉬움
208,동래 법률사무소 지적재산권 전문팀 전문성 견적 요청,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,쉬움
209,부산 금융법무 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,쉬움
210,서면 의료헬스케어 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
211,동래 법률사무소 환경 전문팀 전문성 견적 요청,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
212,개인정보 관련 동래 법률사무소 부산 대표 로펌 서비스 신청하고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and clear intent.,거래,쉬움
213,지적재산권 관련 동래 법률사무소 법률 파트너 서비스 신청하고 싶어요,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,쉬움
214,동래 법률사무소 계약법무 전문팀 전문성 견적 요청,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
215,동래 로펌 개인정보 상담 전문성와 절차 알려주세요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
216,창원 계약법무 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
217,부산시 IT통신 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,거래,쉬움
218,소송분쟁해결 관련 동래 법률사무소 부산 대표 로펌 서비스 신청하고 싶어요,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and regional context.",거래,쉬움
219,금융법무 관련 동래 법률사무소 전문가 그룹 서비스 신청하고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
220,지적재산권 관련 동래 법률사무소 영남권 최고 서비스 신청하고 싶어요,거래,쉬움,branded,0.9,통과,"The question mentions the brand '동래', is within the appropriate length, relates to legal services in intellectual property, and has regional context.",거래,쉬움
221,연제구 형사법무 사건 동래 법률사무소 전문성 문의드려요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
222,거제동 기업 대상 동래 법률사무소 소송분쟁해결 통합 서비스 전문성 제안 요청,거래,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,보통
223,창원 건설인프라 사건 관련 동래 로펌의 법률 파트너 서비스와 전문성 패키지 상담,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
224,센텀시티 기업 대상 동래 법률사무소 조세법무 통합 서비스 전문성 제안 요청,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
225,대법원 판례 기반 노동법무 사건에서 동래 로펌의 지역밀착 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
226,상법 기반 금융법무 사건에서 동래 로펌의 영남권 최고 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,보통
227,수영구 노동법무 사건 관련 동래 로펌의 법률 파트너 서비스와 전문성 패키지 상담,거래,보통,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
228,동래 법률사무소 소송분쟁해결 분야 M&A 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",거래,보통
229,법조단지 금융법무 사건 관련 동래 로펌의 원스톱 서비스와 전문성 패키지 상담,거래,보통,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and clear language.",거래,보통
230,울산 기업 대상 동래 법률사무소 형사법무 통합 서비스 전문성 제안 요청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,보통
231,동래 로펌 소송분쟁해결 전문가와 스타트업 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal expertise relevant to startups, and is clear in Korean.",거래,보통
232,동래 로펌 IT통신 전문가와 스타트업 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clear language.",거래,보통
233,노동관계법 기반 부동산법무 사건에서 동래 로펌의 Busan Legal First-Mover 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.9,통과,"The question includes a brand mention, is of appropriate length, discusses legal concepts, and references the regional context of Busan.",거래,보통
234,동래 로펌 형사법무 전문가와 M&A 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clarity.",거래,보통
235,조세법 기반 IT통신 사건에서 동래 로펌의 원스톱 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and clear language.",거래,보통
236,영남권 기업 대상 동래 법률사무소 건설인프라 통합 서비스 전문성 제안 요청,거래,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,거래,보통
237,동래 로펌 부동산법무 전문가와 디지털전환 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,보통
238,부동산등기법 기반 건설인프라 사건에서 동래 로펌의 원스톱 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clarity.",거래,보통
239,센텀시티 기업 대상 동래 법률사무소 형사법무 통합 서비스 전문성 제안 요청,거래,보통,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal services, and is clear in Korean.",거래,보통
240,조문 기반 지적재산권 사건에서 동래 로펌의 검증된 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and clear language.",거래,보통
241,동래 로펌 노동법무 전문가와 스타트업 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clarity.",거래,보통
242,동래 법률사무소 개인정보 분야 디지털전환 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
243,조문 기반 소송분쟁해결 사건에서 동래 로펌의 원스톱 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.85,통과,Good legal question with proper brand mention,거래,보통
244,수영구 지적재산권 사건 관련 동래 로펌의 검증된 서비스와 전문성 패키지 상담,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
245,동래 로펌 지적재산권 전문가와 크로스보더 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,보통
246,동래 법률사무소 환경 분야 컴플라이언스 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions a legal practice area (compliance), and is clear in Korean.",거래,보통
247,노동관계법 기반 IT통신 사건에서 동래 로펌의 전문가 그룹 장점과 전문성 협의하고 싶어요,거래,보통,branded,0.85,통과,Good legal question with proper brand mention,거래,보통
248,서면 기업 대상 동래 법률사무소 부동산법무 통합 서비스 전문성 제안 요청,거래,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,보통
249,부산 개인정보 사건 관련 동래 로펌의 원스톱 서비스와 전문성 패키지 상담,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
250,서면 환경 사건 관련 동래 로펌의 지역밀착 서비스와 전문성 패키지 상담,거래,보통,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal relevance related to environmental issues, and is clear in Korean.",거래,보통
251,동래 법률사무소 의료헬스케어 분야 디지털전환 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clarity.",거래,보통
252,동래 법률사무소 지적재산권 분야 집단소송 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,보통
253,동래 법률사무소 건설인프라 분야 라이선스계약 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",거래,보통
254,동래 법률사무소 부동산법무 분야 ESG 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal concepts, and clear language.",거래,보통
255,동래 법률사무소 형사법무 분야 스타트업 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal context, and clear language.",거래,보통
256,울산 소송분쟁해결 사건 관련 동래 로펌의 검증된 서비스와 전문성 패키지 상담,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,보통
257,동래 법률사무소 소송분쟁해결 분야 디지털전환 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal concepts, and clear language.",거래,보통
258,동래 로펌 개인정보 전문가와 M&A 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, relevant legal context, and clear language.",거래,보통
259,동래 법률사무소 노동법무 분야 디지털전환 전문 자문과 전문성 계약 조건 문의,거래,보통,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal concepts, and clear language.",거래,보통
260,동래 로펌 환경 전문가와 크로스보더 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal expertise, and is clear in Korean.",거래,보통
261,동래 로펌 개인정보 전문가와 ESG 관련 전문성 맞춤 상담 신청,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, relevant legal context, and clear language.",거래,보통
262,복합 AI법 프로젝트에서 동래 로펌의 법률 파트너 기반 금융법무 통합 자문과 영남권 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
263,복합 M&A 프로젝트에서 동래 로펌의 합리적 수임료 기반 의료헬스케어 통합 자문과 부산시 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear context, and appropriate length.",거래,어려움
264,글로벌 데이터보호 환경에서 동래 로펌의 의료헬스케어 크로스보더 서비스와 전문가 그룹 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, addresses legal concepts relevant to healthcare and cross-border services, and is clear in Korean.",거래,어려움
265,복합 M&A 프로젝트에서 동래 로펌의 전문가 그룹 기반 계약법무 통합 자문과 울산 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, but slightly longer than ideal.",거래,어려움
266,복합 국제중재 프로젝트에서 동래 로펌의 30년 업력 기반 환경 통합 자문과 센텀시티 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention, clear context, and appropriate length.",거래,어려움
267,"동래 로펌의 30년 업력 혁신과 계약법무 디지털 전환 컨설팅, 법조단지 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
268,개인정보보호법 전문성을 활용한 동래 법률사무소의 건설인프라 혁신 솔루션과 기장군 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal concepts related to 개인정보보호법, and has regional context with 기장군. It is also clear and natural in Korean.",거래,어려움
269,창원 메가 IT통신 프로젝트 관련 동래 법률사무소 원스톱 법무와 컴플라이언스 통합 전문성 솔루션 제안서,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,어려움
270,글로벌 국제중재 환경에서 동래 로펌의 조세법무 크로스보더 서비스와 법률 파트너 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
271,상법 전문성을 활용한 동래 법률사무소의 부동산법무 혁신 솔루션과 서면 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
272,경상남도 메가 의료헬스케어 프로젝트 관련 동래 법률사무소 원스톱 법무와 데이터보호 통합 전문성 솔루션 제안서,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,어려움
273,복합 벤처투자 프로젝트에서 동래 로펌의 합리적 수임료 기반 노동법무 통합 자문과 센텀시티 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",거래,어려움
274,부동산등기법 전문성을 활용한 동래 법률사무소의 의료헬스케어 혁신 솔루션과 기장군 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, but slightly long.",거래,어려움
275,법조단지 메가 기업법무 프로젝트 관련 동래 법률사무소 원스톱 법무와 IPO 통합 전문성 솔루션 제안서,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
276,복합 크로스보더 프로젝트에서 동래 로펌의 전문 노하우 기반 금융법무 통합 자문과 서면 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and clear intent, though slightly lengthy.",거래,어려움
277,조세법 전문성을 활용한 동래 법률사무소의 금융법무 혁신 솔루션과 경상남도 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention, clear intent, and appropriate length.",거래,어려움
278,글로벌 M&A 환경에서 동래 로펌의 건설인프라 크로스보더 서비스와 부산 대표 로펌 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear context, and appropriate length.",거래,어려움
279,글로벌 IPO 환경에서 동래 로펌의 금융법무 크로스보더 서비스와 영남권 최고 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
280,"동래 로펌의 법률 파트너 혁신과 개인정보 디지털 전환 컨설팅, 수영구 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, but slightly longer than ideal.",거래,어려움
281,글로벌 디지털전환 환경에서 동래 로펌의 형사법무 크로스보더 서비스와 부산 대표 로펌 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention, clear context, and appropriate length.",거래,어려움
282,글로벌 IPO 환경에서 동래 로펌의 의료헬스케어 크로스보더 서비스와 검증된 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, mentions legal concepts relevant to cross-border services, and is clear in Korean.",거래,어려움
283,"동래 로펌의 법률 파트너 혁신과 조세법무 디지털 전환 컨설팅, 부산시 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래,어려움
284,"동래 로펌의 영남권 최고 혁신과 개인정보 디지털 전환 컨설팅, 경상남도 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal concepts related to consulting, and has regional context.",거래,어려움
285,"동래 로펌의 검증된 혁신과 의료헬스케어 디지털 전환 컨설팅, 동남권 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.75,통과,"Contains brand mention and discusses legal consulting, but lacks clarity and specific legal relevance.",거래,어려움
286,글로벌 집단소송 환경에서 동래 로펌의 지적재산권 크로스보더 서비스와 지역밀착 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
287,"동래 로펌의 전문 노하우 혁신과 소송분쟁해결 디지털 전환 컨설팅, 부산시 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, and includes regional context.",거래,어려움
288,해운대 메가 개인정보 프로젝트 관련 동래 법률사무소 원스톱 법무와 M&A 통합 전문성 솔루션 제안서,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and clear context, though slightly longer than ideal.",거래,어려움
289,"동래 로펌의 신뢰할 수 있는 혁신과 개인정보 디지털 전환 컨설팅, 울산 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and clear context, though slightly longer than ideal.",거래,어려움
290,복합 기업지배구조 프로젝트에서 동래 로펌의 신뢰할 수 있는 기반 기업법무 통합 자문과 기장군 특화 전문성 최적화 제안,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
291,"동래 로펌의 합리적 수임료 혁신과 소송분쟁해결 디지털 전환 컨설팅, 부산 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, and includes regional context.",거래,어려움
292,부동산등기법 전문성을 활용한 동래 법률사무소의 개인정보 혁신 솔루션과 부산 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and concise, with regional context.",거래,어려움
293,개인정보보호법 전문성을 활용한 동래 법률사무소의 기업법무 혁신 솔루션과 영남권 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
294,글로벌 기업설립 환경에서 동래 로펌의 기업법무 크로스보더 서비스와 원스톱 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
295,글로벌 집단소송 환경에서 동래 로펌의 기업법무 크로스보더 서비스와 검증된 기반 전문성 성과 연동 계약,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
296,특허법 전문성을 활용한 동래 법률사무소의 IT통신 혁신 솔루션과 양산시 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention, clear and natural Korean, and appropriate length.",거래,어려움
297,양산시 메가 계약법무 프로젝트 관련 동래 법률사무소 원스톱 법무와 ESG 통합 전문성 솔루션 제안서,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
298,기장군 메가 노동법무 프로젝트 관련 동래 법률사무소 원스톱 법무와 AI법 통합 전문성 솔루션 제안서,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
299,"동래 로펌의 법률 파트너 혁신과 부동산법무 디지털 전환 컨설팅, 창원 허브 전문성 전략 파트너십 논의",거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
300,판례 전문성을 활용한 동래 법률사무소의 형사법무 혁신 솔루션과 서면 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly longer than ideal.",거래,어려움
301,특허법 전문성을 활용한 동래 법률사무소의 환경 혁신 솔루션과 기장군 시장 전문성 전략 컨설팅 의뢰,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, and appropriate length.",거래,어려움
