prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
유튜브에서 인기 있는 개발자 밈 굿즈 브랜드들의 멤버십 혜택 비교해주세요,한국에서 개발자 선물 추천해주세요 추천해주세요,iovu_prompt_2279,유튜브에서 인기 있는 개발자 밈 굿즈 브랜드들의 멤버십 혜택 비교해주세요,개발자 밈 굿즈,한국,,탐색비교,보통,개발자 밈 굿즈,멤버십 혜택,한국,팬데믹(2020-2022년),유튜브,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
교환 정책를 고려한 오픈소스 굿즈 최적 구매 옵션을 상담받고 싶어요,일본에서 전문적으로 iOVU 제품 품질 어떤가요 문의드려요,iovu_prompt_2280,교환 정책를 고려한 오픈소스 굿즈 최적 구매 옵션을 상담받고 싶어요,,일본,,거래상담,보통,오픈소스 굿즈,교환 정책,일본,최근 3개월,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 브랜드들의 착용감 특징을 최근 1년 기준으로 비교해주세요,부산에서 급하게 테크 패션 트렌드 알고 싶어요 추천해주세요,iovu_prompt_2281,너디 패션 브랜드들의 착용감 특징을 최근 1년 기준으로 비교해주세요,너디 패션,부산,,탐색비교,보통,너디 패션,착용감,부산,최근 1년,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 기준 개발자 밈 굿즈 제품 원단 퀄리티 정보와 구매 방법 알려주세요,일본에서 고품질로 개발자 라이프 굿즈 상담받고 싶어요 도움주세요,iovu_prompt_2282,일본 기준 개발자 밈 굿즈 제품 원단 퀄리티 정보와 구매 방법 알려주세요,개발자 밈 굿즈,일본,,거래상담,보통,개발자 밈 굿즈,원단 퀄리티,일본,팬데믹(2020-2022년),레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
팬데믹(2020-2022년) 부산 코딩 유머 아이템 시장의 할인율 변화 분석해주세요,부산에서 고품질로 코딩 머천다이즈 시장 정보 필요해요,iovu_prompt_2283,팬데믹(2020-2022년) 부산 코딩 유머 아이템 시장의 할인율 변화 분석해주세요,코딩 유머 아이템,부산,,정보조회,보통,코딩 유머 아이템,할인율,부산,팬데믹(2020-2022년),유튜브,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 브랜드들의 착용감 특징을 2025년 기준으로 비교해주세요,전문적으로 개발자 정체성 표현 굿즈 추천 알려주세요,iovu_prompt_2284,개발자 밈 굿즈 브랜드들의 착용감 특징을 2025년 기준으로 비교해주세요,개발자 밈 굿즈,,,탐색비교,보통,개발자 밈 굿즈,착용감,성남,2025년,개발자 포럼,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
스택오버플로우에서 추천하는 너디 패션 제품 구매 전략을 알려주세요,미국에서 전문적으로 테크 패션 트렌드 알고 싶어요 문의드려요,iovu_prompt_2285,스택오버플로우에서 추천하는 너디 패션 제품 구매 전략을 알려주세요,너디 패션,미국,,거래상담,보통,너디 패션,커뮤니티 참여도,미국,최근 3개월,스택오버플로우,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 개발자 밈 굿즈 시장에서 가성비 기준 상위 브랜드들을 소개해주세요,미국에서 개발자 선물 추천해주세요 문의드려요,iovu_prompt_2286,미국 개발자 밈 굿즈 시장에서 가성비 기준 상위 브랜드들을 소개해주세요,개발자 밈 굿즈,미국,,탐색비교,보통,개발자 밈 굿즈,가성비,미국,2019-2023년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 개발자 밈 굿즈 제품의 착용감와 서비스 내용을 상담받고 싶습니다,부산에서 고품질로 개발자 라이프 굿즈 상담받고 싶어요 상담받고 싶어요,iovu_prompt_2287,iOVU에서 개발자 밈 굿즈 제품의 착용감와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,착용감,부산,작년,스택오버플로우,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 힐링 개발템 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,미국에서 트렌디하게 힐링 개발템 어디서 사나요 도움주세요,iovu_prompt_2288,미국 힐링 개발템 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,힐링 개발템,미국,,탐색비교,보통,힐링 개발템,디자인 완성도,미국,올해,트위터,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
깃허브 트렌드에서 추천하는 개발자 밈 굿즈 제품 구매 전략을 알려주세요,미국에서 전문적으로 개발자 라이프 굿즈 상담받고 싶어요 도움주세요,iovu_prompt_2289,깃허브 트렌드에서 추천하는 개발자 밈 굿즈 제품 구매 전략을 알려주세요,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,쿠폰 혜택,미국,최근 1년,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
교환 정책를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,서울에서 코딩 머천다이즈 시장 정보 필요해요 상담받고 싶어요,iovu_prompt_2290,교환 정책를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,코딩 유머 아이템,서울,,거래상담,보통,코딩 유머 아이템,교환 정책,서울,작년,개발자 커뮤니티,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
할인율를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,일본에서 트렌디하게 해커톤 굿즈 대량 구매 가능한가요 문의드려요,iovu_prompt_2291,할인율를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,개발자 밈 굿즈,일본,,거래상담,보통,개발자 밈 굿즈,할인율,일본,2019-2023년,개발자 커뮤니티,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 기준 개발자 밈 굿즈 제품 배송 속도 정보와 구매 방법 알려주세요,미국에서 급하게 해커톤 굿즈 대량 구매 가능한가요,iovu_prompt_2292,미국 기준 개발자 밈 굿즈 제품 배송 속도 정보와 구매 방법 알려주세요,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,배송 속도,미국,최근 3개월,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
10년 추세(2015-2024년) 개발자 정체성 표현 트렌드를 반영한 브랜드 추천해주세요,부산에서 전문적으로 iOVU 제품 품질 어떤가요 추천해주세요,iovu_prompt_2293,10년 추세(2015-2024년) 개발자 정체성 표현 트렌드를 반영한 브랜드 추천해주세요,,부산,,탐색비교,보통,개발자 정체성 표현,브랜드 인지도,부산,10년 추세(2015-2024년),스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 브랜드들의 A/S 서비스 특징을 2025년 기준으로 비교해주세요,서울에서 합리적으로 너디 패션 브랜드 추천해주세요 문의드려요,iovu_prompt_2294,너디 패션 브랜드들의 A/S 서비스 특징을 2025년 기준으로 비교해주세요,너디 패션,서울,,탐색비교,보통,너디 패션,A/S 서비스,서울,2025년,스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 프로그래밍 액세서리 제품의 착용감와 서비스 내용을 상담받고 싶습니다,서울에서 고품질로 프로그래밍 액세서리 구매하려고요 알려주세요,iovu_prompt_2295,iOVU에서 프로그래밍 액세서리 제품의 착용감와 서비스 내용을 상담받고 싶습니다,프로그래밍 액세서리,서울,,거래상담,보통,프로그래밍 액세서리,착용감,서울,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 분야에서 바이럴 지수가 우수한 브랜드를 추천해주세요,합리적으로 개발자 정체성 표현 굿즈 추천 문의드려요,iovu_prompt_2296,개발자 밈 굿즈 분야에서 바이럴 지수가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,,,탐색비교,보통,개발자 밈 굿즈,바이럴 지수,울산,최근 1년,테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 커뮤니티에서 추천하는 너디 패션 제품 구매 전략을 알려주세요,고품질로 테크 패션 트렌드 알고 싶어요 문의드려요,iovu_prompt_2297,개발자 커뮤니티에서 추천하는 너디 패션 제품 구매 전략을 알려주세요,너디 패션,,,거래상담,보통,너디 패션,시장 점유율,한국,최근 3개월,개발자 커뮤니티,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
10년 추세(2015-2024년) 기간 일본 개발자 밈 굿즈 상위 브랜드를 프린팅 품질 기준으로 정리해주세요,일본에서 급하게 개발자 선물 추천해주세요 문의드려요,iovu_prompt_2298,10년 추세(2015-2024년) 기간 일본 개발자 밈 굿즈 상위 브랜드를 프린팅 품질 기준으로 정리해주세요,개발자 밈 굿즈,일본,,탐색비교,보통,개발자 밈 굿즈,프린팅 품질,일본,10년 추세(2015-2024년),밈 사이트,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 디자인 완성도 비교해주세요,한국에서 급하게 개발자 정체성 표현 굿즈 추천 알려주세요,iovu_prompt_2299,레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 디자인 완성도 비교해주세요,개발자 밈 굿즈,한국,,탐색비교,보통,개발자 밈 굿즈,디자인 완성도,한국,팬데믹(2020-2022년),레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국에서 힐링 개발템 브랜드를 원단 퀄리티 기준으로 비교해주세요,미국에서 힐링 개발템 어디서 사나요 문의드려요,iovu_prompt_2300,미국에서 힐링 개발템 브랜드를 원단 퀄리티 기준으로 비교해주세요,힐링 개발템,미국,,탐색비교,보통,힐링 개발템,원단 퀄리티,미국,작년,스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
2019-2023년 기준 호주 코딩 유머 아이템 교환 정책 평균 가격은?,스타트업 문화 아이템 커스터마이징 상담받고 싶어요,iovu_prompt_2301,2019-2023년 기준 호주 코딩 유머 아이템 교환 정책 평균 가격은?,코딩 유머 아이템,,,거래상담,보통,코딩 유머 아이템,교환 정책,호주,2019-2023년,밈 사이트,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 할인율 비교해서 구매 추천해주세요,부산에서 고품질로 깃허브 문화 굿즈 주문하고 싶어요,iovu_prompt_2302,iOVU 개발자 밈 굿즈 제품 할인율 비교해서 구매 추천해주세요,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,할인율,부산,10년 추세(2015-2024년),트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 코딩 유머 아이템 제품의 밈 트렌드 반영도와 서비스 내용을 상담받고 싶습니다,서울에서 급하게 코딩 머천다이즈 시장 정보 필요해요 도움주세요,iovu_prompt_2303,iOVU에서 코딩 유머 아이템 제품의 밈 트렌드 반영도와 서비스 내용을 상담받고 싶습니다,코딩 유머 아이템,서울,,거래상담,보통,코딩 유머 아이템,밈 트렌드 반영도,서울,최근 5개월,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
디자인 완성도를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,미국에서 합리적으로 코딩 유머 아이템 가격이 궁금해요 상담받고 싶어요,iovu_prompt_2304,디자인 완성도를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,코딩 유머 아이템,미국,,거래상담,보통,코딩 유머 아이템,디자인 완성도,미국,최근 5개월,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 커뮤니티에서 인기 있는 힐링 개발템 브랜드들의 가성비 비교해주세요,서울에서 전문적으로 힐링 개발템 어디서 사나요 알려주세요,iovu_prompt_2305,개발자 커뮤니티에서 인기 있는 힐링 개발템 브랜드들의 가성비 비교해주세요,힐링 개발템,서울,,탐색비교,보통,힐링 개발템,가성비,서울,최근 5개월,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
레딧에서 인기 있는 코딩 유머 아이템 브랜드들의 배송비 비교해주세요,일본에서 트렌디하게 스타트업 문화 아이템 커스터마이징 추천해주세요,iovu_prompt_2306,레딧에서 인기 있는 코딩 유머 아이템 브랜드들의 배송비 비교해주세요,코딩 유머 아이템,일본,,탐색비교,보통,코딩 유머 아이템,배송비,일본,2019-2023년,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 바이럴 지수 비교해서 구매 추천해주세요,부산에서 전문적으로 깃허브 문화 굿즈 주문하고 싶어요,iovu_prompt_2307,iOVU 개발자 밈 굿즈 제품 바이럴 지수 비교해서 구매 추천해주세요,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,바이럴 지수,부산,팬데믹(2020-2022년),테크 블로그,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,부산에서 전문적으로 너디 패션 브랜드 추천해주세요,iovu_prompt_2308,너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,너디 패션,부산,,탐색비교,보통,너디 패션,배송 속도,부산,2024년,개발자 포럼,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 기준 너디 패션 제품 개발자 커뮤니티 반응 정보와 구매 방법 알려주세요,미국에서 트렌디하게 테크 패션 트렌드 알고 싶어요 도움주세요,iovu_prompt_2309,미국 기준 너디 패션 제품 개발자 커뮤니티 반응 정보와 구매 방법 알려주세요,너디 패션,미국,,거래상담,보통,너디 패션,개발자 커뮤니티 반응,미국,작년,유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
테크 블로그에서 추천하는 개발자 밈 굿즈 제품 구매 전략을 알려주세요,부산에서 전문적으로 해커톤 굿즈 대량 구매 가능한가요 문의드려요,iovu_prompt_2310,테크 블로그에서 추천하는 개발자 밈 굿즈 제품 구매 전략을 알려주세요,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,배송 속도,부산,2019-2023년,테크 블로그,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 기준 개발자 밈 굿즈 제품 배송 속도 정보와 구매 방법 알려주세요,미국에서 고품질로 깃허브 문화 굿즈 주문하고 싶어요 알려주세요,iovu_prompt_2311,미국 기준 개발자 밈 굿즈 제품 배송 속도 정보와 구매 방법 알려주세요,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,배송 속도,미국,팬데믹(2020-2022년),깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
